"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"272","2016","560","US Open","Hard",128,"G",20160829,100,200033,1,NA,"Serena Williams","R",175,"USA",34.9240246407,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",28.2272416153,"6-3 6-3",3,"R128",62,12,1,46,31,28,8,9,0,0,4,5,57,33,21,12,9,5,8,1,7050,29,1582,0.673913043478261,0.578947368421053,0.933333333333333,0.791666666666667,"WTA"
"273","2016","560","US Open","Hard",128,"G",20160829,168,201521,11,NA,"Carla Suarez Navarro","R",162,"ESP",27.9863107461,201347,NA,NA,"Jelena Jankovic","R",177,"SRB",31.498973306,"6-1 6-4",3,"R64",64,2,1,51,35,24,10,9,5,7,0,0,49,37,19,3,8,4,9,12,3100,40,1375,0.686274509803922,0.755102040816326,0.9375,1,"WTA"
"274","2016","560","US Open","Hard",128,"G",20160829,171,201594,5,NA,"Simona Halep","R",168,"ROU",24.9226557153,201425,NA,NA,"Lucie Safarova","L",177,"CZE",29.5660506502,"6-3 6-4",3,"R64",87,4,1,59,42,27,5,10,4,8,1,5,74,40,21,11,9,5,12,5,5151,44,1180,0.711864406779661,0.540540540540541,0.941176470588235,0.852941176470588,"WTA"
"275","2016","560","US Open","Hard",128,"G",20160829,179,200748,6,NA,"Venus Williams","R",185,"USA",36.1998631075,201504,NA,NA,"Julia Goerges","R",180,"GER",27.8220396988,"6-2 6-3",3,"R64",77,3,2,59,36,28,11,9,4,5,5,3,53,29,18,8,8,3,7,6,4005,64,935,0.610169491525424,0.547169811320755,0.91304347826087,0.875,"WTA"
"276","2016","560","US Open","Hard",128,"G",20160829,183,201496,NA,NA,"Caroline Wozniacki","R",177,"DEN",26.135523614,201320,9,NA,"Svetlana Kuznetsova","R",174,"RUS",31.1731690623,"6-4 6-4",3,"R64",103,1,3,66,39,24,12,10,6,10,2,2,69,42,22,10,10,5,11,74,871,10,3190,0.590909090909091,0.608695652173913,0.888888888888889,0.925925925925926,"WTA"
"277","2016","560","US Open","Hard",128,"G",20160829,202,201662,10,NA,"Karolina Pliskova","R",184,"CZE",24.4407939767,201499,17,NA,"Anastasia Pavlyuchenkova","R",177,"RUS",25.158110883,"6-2 6-4",3,"R32",75,8,2,52,29,19,11,9,3,6,4,1,68,49,23,7,9,4,10,11,3135,18,2195,0.557692307692308,0.720588235294118,0.91304347826087,0.947368421052632,"WTA"
"278","2016","560","US Open","Hard",128,"G",20160829,210,201520,14,NA,"Petra Kvitova","L",183,"CZE",26.4777549624,202494,22,NA,"Elina Svitolina","R",174,"UKR",21.9630390144,"6-3 6-4",3,"R32",71,3,3,44,26,18,8,10,1,4,0,4,61,40,23,6,9,2,8,16,2580,19,2101,0.590909090909091,0.655737704918033,0.833333333333333,0.80952380952381,"WTA"
"279","2016","560","US Open","Hard",128,"G",20160829,213,201594,5,NA,"Simona Halep","R",168,"ROU",24.9226557153,201521,11,NA,"Carla Suarez Navarro","R",162,"ESP",27.9863107461,"6-2 7-5",3,"R16",98,4,0,69,48,31,10,10,2,5,0,2,75,48,25,10,10,9,15,5,5151,12,3100,0.695652173913043,0.64,1,0.925925925925926,"WTA"
"280","2016","560","US Open","Hard",128,"G",20160829,215,201662,10,NA,"Karolina Pliskova","R",184,"CZE",24.4407939767,200748,6,NA,"Venus Williams","R",185,"USA",36.1998631075,"4-6 6-4 7-6(3)",3,"R16",144,8,5,104,60,45,15,16,10,16,8,6,109,70,45,17,16,7,13,11,3135,6,4005,0.576923076923077,0.642201834862385,0.886363636363636,0.846153846153846,"WTA"
"281","2016","560","US Open","Hard",128,"G",20160829,216,201496,NA,NA,"Caroline Wozniacki","R",177,"DEN",26.135523614,201619,8,NA,"Madison Keys","R",178,"USA",21.53045859,"6-3 6-4",3,"R16",77,1,3,50,30,24,13,10,0,1,4,2,72,43,29,11,9,6,9,74,871,9,3286,0.6,0.597222222222222,0.85,0.931034482758621,"WTA"
"282","2016","560","US Open","Hard",128,"G",20160829,219,201493,2,NA,"Angelique Kerber","L",173,"GER",28.6132785763,201520,14,NA,"Petra Kvitova","L",183,"CZE",26.4777549624,"6-3 7-5",3,"R16",87,0,2,62,40,29,11,11,2,3,0,7,69,38,29,9,10,4,8,2,6860,16,2580,0.645161290322581,0.550724637681159,0.909090909090909,0.774193548387097,"WTA"
"283","2016","560","US Open","Hard",128,"G",20160829,220,200033,1,NA,"Serena Williams","R",175,"USA",34.9240246407,201594,5,NA,"Simona Halep","R",168,"ROU",24.9226557153,"6-2 4-6 6-3",3,"QF",134,18,4,91,52,40,20,14,7,9,1,5,110,72,46,15,13,16,20,1,7050,5,5151,0.571428571428571,0.654545454545455,0.897435897435897,0.868421052631579,"WTA"
"284","2016","560","US Open","Hard",128,"G",20160829,224,201662,10,NA,"Karolina Pliskova","R",184,"CZE",24.4407939767,200033,1,NA,"Serena Williams","R",175,"USA",34.9240246407,"6-2 7-6(5)",3,"SF",85,7,7,66,37,31,11,10,0,1,5,6,66,35,23,16,10,3,6,11,3135,1,7050,0.560606060606061,0.53030303030303,0.758620689655172,0.806451612903226,"WTA"
"285","2016","560","US Open","Hard",128,"G",20160829,225,201493,2,NA,"Angelique Kerber","L",173,"GER",28.6132785763,201496,NA,NA,"Caroline Wozniacki","R",177,"DEN",26.135523614,"6-4 6-3",3,"SF",86,0,2,48,28,19,11,10,1,3,2,0,69,47,27,7,9,7,12,2,6860,74,871,0.583333333333333,0.681159420289855,0.9,1,"WTA"
"286","2016","560","US Open","Hard",128,"G",20160829,226,201493,2,NA,"Angelique Kerber","L",173,"GER",28.6132785763,201662,10,NA,"Karolina Pliskova","R",184,"CZE",24.4407939767,"6-3 4-6 6-4",3,"F",127,1,2,98,62,43,19,15,5,7,5,4,89,53,40,14,14,1,5,2,6860,11,3135,0.63265306122449,0.595505617977528,0.944444444444444,0.888888888888889,"WTA"
"287","2017","580","Australian Open","Hard",128,"G",20170116,178,201347,NA,NA,"Jelena Jankovic","R",177,"SRB",31.8822724162,201504,NA,NA,"Julia Goerges","R",180,"GER",28.205338809,"6-3 6-4",3,"R64",88,0,5,72,43,27,16,10,6,8,4,4,58,33,22,7,9,1,5,54,1075,57,1040,0.597222222222222,0.568965517241379,0.827586206896552,0.84,"WTA"
"288","2017","580","Australian Open","Hard",128,"G",20170116,189,201505,30,NA,"Ekaterina Makarova","L",178,"RUS",28.6105407255,201506,NA,NA,"Sara Errani","R",164,"ITA",29.7193702943,"6-2 3-2 RET",3,"R64",65,2,2,52,38,20,7,7,3,6,0,1,48,37,17,1,6,1,6,34,1377,53,1085,0.730769230769231,0.770833333333333,0.857142857142857,0.909090909090909,"WTA"
"289","2017","580","Australian Open","Hard",128,"G",20170116,195,200033,2,NA,"Serena Williams","R",175,"USA",35.3073237509,201425,NA,NA,"Lucie Safarova","L",177,"CZE",29.9493497604,"6-3 6-4",3,"R64",85,15,6,75,48,40,11,10,6,6,8,3,58,32,24,12,9,3,5,2,7080,61,998,0.64,0.551724137931034,0.777777777777778,0.884615384615385,"WTA"
"290","2017","580","Australian Open","Hard",128,"G",20170116,202,201499,24,NA,"Anastasia Pavlyuchenkova","R",177,"RUS",25.5414099932,202494,11,NA,"Elina Svitolina","R",174,"UKR",22.3463381246,"7-5 4-6 6-3",3,"R32",151,5,9,129,77,55,18,16,14,19,6,3,86,50,37,11,15,3,9,27,1620,13,2895,0.596899224806202,0.581395348837209,0.826923076923077,0.916666666666667,"WTA"
"291","2017","580","Australian Open","Hard",128,"G",20170116,203,201320,8,NA,"Svetlana Kuznetsova","R",174,"RUS",31.5564681725,201347,NA,NA,"Jelena Jankovic","R",177,"SRB",31.8822724162,"6-4 5-7 9-7",3,"R32",216,4,7,128,80,50,21,19,8,15,1,7,150,88,54,25,19,16,24,10,3745,54,1075,0.625,0.586666666666667,0.854166666666667,0.887096774193548,"WTA"
"292","2017","580","Australian Open","Hard",128,"G",20170116,208,201505,30,NA,"Ekaterina Makarova","L",178,"RUS",28.6105407255,201495,6,NA,"Dominika Cibulkova","R",161,"SVK",27.6988364134,"6-2 6-7(3) 6-3",3,"R32",173,5,4,115,75,47,20,15,11,15,0,4,97,62,36,16,14,7,14,34,1377,6,4865,0.652173913043478,0.639175257731959,0.9,0.885714285714286,"WTA"
"293","2017","580","Australian Open","Hard",128,"G",20170116,215,201499,24,NA,"Anastasia Pavlyuchenkova","R",177,"RUS",25.5414099932,201320,8,NA,"Svetlana Kuznetsova","R",174,"RUS",31.5564681725,"6-3 6-3",3,"R16",68,1,1,47,31,25,6,9,1,3,3,2,65,43,24,8,9,6,11,27,1620,10,3745,0.659574468085106,0.661538461538462,0.9375,0.909090909090909,"WTA"
"294","2017","580","Australian Open","Hard",128,"G",20170116,219,200033,2,NA,"Serena Williams","R",175,"USA",35.3073237509,201366,16,NA,"Barbora Zahlavova Strycova","R",164,"CZE",30.8062970568,"7-5 6-4",3,"R16",105,4,3,60,27,17,15,11,2,6,1,2,77,50,27,11,11,8,14,2,7080,16,2295,0.45,0.649350649350649,0.909090909090909,0.925925925925926,"WTA"
"295","2017","580","Australian Open","Hard",128,"G",20170116,221,200748,13,NA,"Venus Williams","R",185,"USA",36.5831622177,201499,24,NA,"Anastasia Pavlyuchenkova","R",177,"RUS",25.5414099932,"6-4 7-6(3)",3,"QF",107,4,1,69,42,24,16,11,2,6,3,9,83,49,29,11,11,5,10,17,2240,27,1620,0.608695652173913,0.590361445783133,0.962962962962963,0.735294117647059,"WTA"
"296","2017","580","Australian Open","Hard",128,"G",20170116,226,200033,2,NA,"Serena Williams","R",175,"USA",35.3073237509,200748,13,NA,"Venus Williams","R",185,"USA",36.5831622177,"6-4 6-4",3,"F",81,10,5,61,37,28,11,10,1,3,7,3,67,46,31,6,10,7,11,2,7080,17,2240,0.60655737704918,0.686567164179104,0.791666666666667,0.857142857142857,"WTA"
"297","2017","520","Roland Garros","Clay",128,"G",20170529,100,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",28.9746748802,201493,1,NA,"Angelique Kerber","L",173,"GER",29.3607118412,"6-2 6-2",3,"R128",82,3,2,70,51,31,9,0,14,16,0,4,57,35,17,8,0,8,14,40,1265,1,7035,0.728571428571429,0.614035087719298,0.894736842105263,0.818181818181818,"WTA"
"298","2017","520","Roland Garros","Clay",128,"G",20170529,190,201427,NA,NA,"Alize Cornet","R",173,"FRA",27.3483915127,201366,20,NA,"Barbora Zahlavova Strycova","R",164,"CZE",31.1704312115,"6-4 6-1",3,"R64",107,0,5,69,41,25,13,0,9,12,0,2,56,31,13,10,0,4,10,43,1222,21,2050,0.594202898550725,0.553571428571429,0.821428571428571,0.92,"WTA"
"299","2017","520","Roland Garros","Clay",128,"G",20170529,209,201427,NA,NA,"Alize Cornet","R",173,"FRA",27.3483915127,201474,9,NA,"Agnieszka Radwanska","R",170,"POL",28.2299794661,"6-2 6-1",3,"R32",79,0,6,53,33,21,8,0,2,5,0,1,49,27,10,6,0,4,11,43,1222,10,4095,0.622641509433962,0.551020408163265,0.7,0.954545454545455,"WTA"
"300","2017","520","Roland Garros","Clay",128,"G",20170529,213,201496,11,NA,"Caroline Wozniacki","R",177,"DEN",26.8829568789,201320,8,NA,"Svetlana Kuznetsova","R",174,"RUS",31.9206023272,"6-1 4-6 6-2",3,"R16",121,1,3,83,58,38,12,0,3,6,1,2,76,53,25,13,0,4,10,12,3915,9,4310,0.698795180722892,0.697368421052632,0.88,0.91304347826087,"WTA"
"301","2017","520","Roland Garros","Clay",128,"G",20170529,217,201594,3,NA,"Simona Halep","R",168,"ROU",25.6700889802,201521,21,NA,"Carla Suarez Navarro","R",162,"ESP",28.733744011,"6-1 6-1",3,"R16",60,0,2,52,40,27,5,0,5,6,0,1,44,33,13,3,0,1,7,4,5790,23,1800,0.769230769230769,0.75,0.833333333333333,0.909090909090909,"WTA"
"302","2017","520","Roland Garros","Clay",128,"G",20170529,222,201594,3,NA,"Simona Halep","R",168,"ROU",25.6700889802,202494,5,NA,"Elina Svitolina","R",174,"UKR",22.7104722793,"3-6 7-6(6) 6-0",3,"QF",126,2,3,98,77,48,10,0,5,9,1,2,111,69,44,17,0,17,23,4,5790,6,4575,0.785714285714286,0.621621621621622,0.857142857142857,0.952380952380952,"WTA"
"303","2017","520","Roland Garros","Clay",128,"G",20170529,225,201594,3,NA,"Simona Halep","R",168,"ROU",25.6700889802,201662,2,NA,"Karolina Pliskova","R",184,"CZE",25.1882272416,"6-4 3-6 6-3",3,"SF",120,0,1,86,66,47,8,0,6,8,7,4,108,62,37,26,0,9,12,4,5790,3,6100,0.767441860465116,0.574074074074074,0.95,0.91304347826087,"WTA"
"304","2017","540","Wimbledon","Grass",128,"G",20170703,108,201474,9,NA,"Agnieszka Radwanska","R",170,"POL",28.3258042437,201347,NA,NA,"Jelena Jankovic","R",177,"SRB",32.3422313484,"7-6(3) 6-0",3,"R128",85,3,0,66,45,28,15,0,2,4,1,5,57,39,22,5,0,2,7,10,3985,67,940,0.681818181818182,0.684210526315789,1,0.722222222222222,"WTA"
"305","2017","540","Wimbledon","Grass",128,"G",20170703,171,201320,7,NA,"Svetlana Kuznetsova","R",174,"RUS",32.0164271047,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",29.0704996578,"6-0 7-5",3,"R64",69,5,3,62,42,26,11,0,4,6,2,5,51,38,20,2,0,5,11,8,4310,47,1195,0.67741935483871,0.745098039215686,0.85,0.615384615384615,"WTA"
"306","2017","540","Wimbledon","Grass",128,"G",20170703,212,202469,14,NA,"Garbine Muguruza","R",182,"ESP",23.7344284736,201493,1,NA,"Angelique Kerber","L",173,"GER",29.4565366188,"4-6 6-4 6-4",3,"R16",138,5,1,103,66,42,20,0,7,10,2,2,99,66,44,16,0,4,8,15,3060,1,7035,0.640776699029126,0.666666666666667,0.972972972972973,0.939393939393939,"WTA"
"307","2017","540","Wimbledon","Grass",128,"G",20170703,213,201320,7,NA,"Svetlana Kuznetsova","R",174,"RUS",32.0164271047,201474,9,NA,"Agnieszka Radwanska","R",170,"POL",28.3258042437,"6-2 6-4",3,"R16",89,2,1,56,38,28,12,0,3,3,0,0,78,51,35,8,0,6,9,8,4310,10,3985,0.678571428571429,0.653846153846154,0.944444444444444,1,"WTA"
"308","2017","540","Wimbledon","Grass",128,"G",20170703,219,201594,2,NA,"Simona Halep","R",168,"ROU",25.7659137577,201458,NA,NA,"Victoria Azarenka","R",180,"BLR",27.923340178,"7-6(3) 6-2",3,"R16",75,2,2,65,42,30,14,0,3,3,1,1,45,31,20,10,0,1,3,2,6920,683,30,0.646153846153846,0.688888888888889,0.91304347826087,0.928571428571429,"WTA"
"309","2017","540","Wimbledon","Grass",128,"G",20170703,220,202469,14,NA,"Garbine Muguruza","R",182,"ESP",23.7344284736,201320,7,NA,"Svetlana Kuznetsova","R",174,"RUS",32.0164271047,"6-3 6-4",3,"QF",74,1,1,47,27,21,12,0,0,1,1,7,57,24,15,16,0,4,8,15,3060,8,4310,0.574468085106383,0.421052631578947,0.95,0.787878787878788,"WTA"
"310","2017","540","Wimbledon","Grass",128,"G",20170703,226,202469,14,NA,"Garbine Muguruza","R",182,"ESP",23.7344284736,200748,10,NA,"Venus Williams","R",185,"USA",37.0431211499,"7-5 6-0",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3060,11,3941,NA,NA,NA,NA,"WTA"
"311","2017","560","US Open","Hard",128,"G",20170828,140,201520,13,NA,"Petra Kvitova","L",183,"CZE",27.4743326489,201347,NA,NA,"Jelena Jankovic","R",177,"SRB",32.4955509925,"7-5 7-5",3,"R128",91,1,5,65,41,30,9,0,0,3,2,6,76,51,26,14,0,3,8,14,3120,68,880,0.630769230769231,0.671052631578947,0.791666666666667,0.76,"WTA"
"312","2017","560","US Open","Hard",128,"G",20170828,163,201345,NA,NA,"Maria Sharapova","R",NA,"RUS",30.3600273785,201594,2,NA,"Simona Halep","R",168,"ROU",25.9192334018,"6-4 4-6 6-3",3,"R128",164,7,7,103,60,39,20,0,6,10,1,4,118,79,49,15,0,17,22,146,365,2,6385,0.58252427184466,0.669491525423729,0.837209302325581,0.897435897435897,"WTA"
"313","2017","560","US Open","Hard",128,"G",20170828,180,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",29.2238193018,201496,5,NA,"Caroline Wozniacki","R",177,"DEN",27.1321013005,"6-2 6-7(5) 6-1",3,"R64",141,3,3,91,66,50,8,0,8,10,5,2,91,60,38,9,0,7,13,40,1355,5,5350,0.725274725274725,0.659340659340659,0.88,0.935483870967742,"WTA"
"314","2017","560","US Open","Hard",128,"G",20170828,184,201520,13,NA,"Petra Kvitova","L",183,"CZE",27.4743326489,201427,NA,NA,"Alize Cornet","R",173,"FRA",27.5975359343,"6-1 6-2",3,"R64",59,5,3,38,19,17,10,0,0,1,1,1,51,28,13,8,0,5,11,14,3120,46,1182,0.5,0.549019607843137,0.842105263157895,0.956521739130435,"WTA"
"315","2017","560","US Open","Hard",128,"G",20170828,191,201585,NA,NA,"Sloane Stephens","R",170,"USA",24.4407939767,201495,11,NA,"Dominika Cibulkova","R",161,"SVK",28.3121149897,"6-2 5-7 6-3",3,"R64",161,3,2,106,75,48,13,0,8,12,0,6,117,77,39,23,0,15,21,83,711,10,3830,0.707547169811321,0.658119658119658,0.935483870967742,0.85,"WTA"
"316","2017","560","US Open","Hard",128,"G",20170828,204,201521,NA,NA,"Carla Suarez Navarro","R",162,"ESP",28.9828884326,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",29.2238193018,"6-1 3-6 6-3",3,"R32",101,2,2,82,57,35,17,0,4,7,0,1,67,49,25,9,0,2,7,35,1470,40,1355,0.695121951219512,0.73134328358209,0.92,0.944444444444444,"WTA"
"317","2017","560","US Open","Hard",128,"G",20170828,214,201619,15,NA,"Madison Keys","R",178,"USA",22.5270362765,202494,4,NA,"Elina Svitolina","R",174,"UKR",22.9596167009,"7-6(2) 1-6 6-4",3,"R16",120,4,1,97,57,37,18,0,7,12,1,5,98,60,40,15,0,6,10,16,2343,4,5530,0.587628865979381,0.612244897959184,0.975,0.868421052631579,"WTA"
"318","2017","560","US Open","Hard",128,"G",20170828,216,200748,9,NA,"Venus Williams","R",185,"USA",37.196440794,201521,NA,NA,"Carla Suarez Navarro","R",162,"ESP",28.9828884326,"6-3 3-6 6-1",3,"R16",110,4,7,92,53,36,15,0,5,9,2,1,72,41,23,12,0,2,9,9,4216,35,1470,0.576086956521739,0.569444444444444,0.82051282051282,0.967741935483871,"WTA"
"319","2017","560","US Open","Hard",128,"G",20170828,217,201520,13,NA,"Petra Kvitova","L",183,"CZE",27.4743326489,202469,3,NA,"Garbine Muguruza","R",182,"ESP",23.8877481177,"7-6(3) 6-3",3,"R16",106,4,9,82,45,35,14,0,9,12,0,3,66,43,24,10,0,3,7,14,3120,3,5860,0.548780487804878,0.651515151515151,0.756756756756757,0.869565217391304,"WTA"
"320","2017","560","US Open","Hard",128,"G",20170828,218,201585,NA,NA,"Sloane Stephens","R",170,"USA",24.4407939767,201504,30,NA,"Julia Goerges","R",180,"GER",28.8186173854,"6-3 3-6 6-1",3,"R16",101,2,1,73,51,38,14,0,5,6,4,3,74,43,28,15,0,3,6,83,711,33,1570,0.698630136986301,0.581081081081081,0.954545454545455,0.903225806451613,"WTA"
"321","2017","560","US Open","Hard",128,"G",20170828,222,200748,9,NA,"Venus Williams","R",185,"USA",37.196440794,201520,13,NA,"Petra Kvitova","L",183,"CZE",27.4743326489,"6-3 3-6 7-6(2)",3,"QF",154,5,7,99,58,39,25,0,1,4,8,9,98,55,39,20,0,8,11,9,4216,14,3120,0.585858585858586,0.561224489795918,0.829268292682927,0.790697674418605,"WTA"
"322","2017","560","US Open","Hard",128,"G",20170828,225,201585,NA,NA,"Sloane Stephens","R",170,"USA",24.4407939767,200748,9,NA,"Venus Williams","R",185,"USA",37.196440794,"6-1 0-6 7-5",3,"SF",127,2,2,86,55,31,17,0,9,14,3,6,88,56,35,11,0,7,12,83,711,9,4216,0.63953488372093,0.636363636363636,0.935483870967742,0.8125,"WTA"
"323","2017","560","US Open","Hard",128,"G",20170828,226,201585,NA,NA,"Sloane Stephens","R",170,"USA",24.4407939767,201619,15,NA,"Madison Keys","R",178,"USA",22.5270362765,"6-3 6-0",3,"F",61,0,0,44,33,24,7,0,3,3,3,1,55,40,20,6,0,7,12,83,711,16,2343,0.75,0.727272727272727,1,0.933333333333333,"WTA"
"324","2018","580","Australian Open","Hard",128,"G",20180115,220,201427,NA,NA,"Alize Cornet","R",173,"FRA",27.9808350445,201504,12,NA,"Julia Goerges","R",180,"GER",29.2019164956,"6-4 6-3",3,"R64",91,2,4,64,40,29,12,10,4,5,2,3,66,38,26,12,9,8,11,42,1215,12,2825,0.625,0.575757575757576,0.833333333333333,0.892857142857143,"WTA"
"325","2018","580","Australian Open","Hard",128,"G",20180115,304,201662,6,NA,"Karolina Pliskova","R",184,"CZE",25.8206707734,201425,29,NA,"Lucie Safarova","L",177,"CZE",30.945927447,"7-6(6) 7-5",3,"R32",97,11,1,70,54,46,9,12,1,1,2,3,80,52,39,15,12,1,2,6,5445,29,1650,0.771428571428571,0.65,0.9375,0.892857142857143,"WTA"
"326","2018","580","Australian Open","Hard",128,"G",20180115,306,201493,21,NA,"Angelique Kerber","L",173,"GER",29.993155373,201345,NA,NA,"Maria Sharapova","R",NA,"RUS",30.7433264887,"6-1 6-3",3,"R32",64,1,2,45,29,25,6,8,3,4,1,2,46,29,11,8,8,3,8,16,2491,48,1116,0.644444444444444,0.630434782608696,0.875,0.882352941176471,"WTA"
"327","2018","580","Australian Open","Hard",128,"G",20180115,402,201662,6,NA,"Karolina Pliskova","R",184,"CZE",25.8206707734,201366,20,NA,"Barbora Zahlavova Strycova","R",164,"CZE",31.8028747433,"6-7(5) 6-3 6-2",3,"R16",161,4,1,99,67,44,18,14,4,6,2,2,116,87,53,11,15,12,18,6,5445,24,1940,0.676767676767677,0.75,0.96875,0.931034482758621,"WTA"
"328","2018","580","Australian Open","Hard",128,"G",20180115,501,201594,1,NA,"Simona Halep","R",168,"ROU",26.302532512,201662,6,NA,"Karolina Pliskova","R",184,"CZE",25.8206707734,"6-3 6-2",3,"QF",71,0,4,54,34,26,9,8,3,4,2,3,64,42,23,7,9,5,10,1,6425,6,5445,0.62962962962963,0.65625,0.8,0.863636363636364,"WTA"
"329","2018","580","Australian Open","Hard",128,"G",20180115,502,201493,21,NA,"Angelique Kerber","L",173,"GER",29.993155373,201619,17,NA,"Madison Keys","R",178,"USA",22.9103353867,"6-1 6-2",3,"QF",51,1,1,39,23,19,7,7,2,3,0,4,46,30,13,5,8,3,9,16,2491,20,2214,0.58974358974359,0.652173913043478,0.9375,0.75,"WTA"
"330","2018","580","Australian Open","Hard",128,"G",20180115,504,201496,2,NA,"Caroline Wozniacki","R",177,"DEN",27.5154004107,201521,NA,NA,"Carla Suarez Navarro","R",162,"ESP",29.3661875428,"6-0 6-7(3) 6-2",3,"QF",131,10,1,90,57,40,19,13,3,4,1,0,84,61,36,9,13,1,7,2,6095,39,1341,0.633333333333333,0.726190476190476,0.96969696969697,1,"WTA"
"331","2018","580","Australian Open","Hard",128,"G",20180115,601,201594,1,NA,"Simona Halep","R",168,"ROU",26.302532512,201493,21,NA,"Angelique Kerber","L",173,"GER",29.993155373,"6-3 4-6 9-7",3,"SF",140,6,3,93,63,42,10,17,0,7,0,0,126,90,47,15,18,13,22,1,6425,16,2491,0.67741935483871,0.714285714285714,0.9,1,"WTA"
"332","2018","580","Australian Open","Hard",128,"G",20180115,701,201496,2,NA,"Caroline Wozniacki","R",177,"DEN",27.5154004107,201594,1,NA,"Simona Halep","R",168,"ROU",26.302532512,"7-6(2) 3-6 6-4",3,"F",169,2,6,102,59,39,22,15,7,12,6,1,116,71,46,21,16,9,14,2,6095,1,6425,0.57843137254902,0.612068965517241,0.86046511627907,0.977777777777778,"WTA"
"333","2018","520","Roland Garros","Clay",128,"G",20180528,116,202469,3,NA,"Garbine Muguruza","R",182,"ESP",24.6351813826,201320,NA,NA,"Svetlana Kuznetsova","R",174,"RUS",32.9171800137,"7-6(0) 6-2",3,"R128",125,2,2,71,44,31,15,10,4,6,5,5,98,63,37,14,10,10,14,3,6010,43,1193,0.619718309859155,0.642857142857143,0.925925925925926,0.857142857142857,"WTA"
"334","2018","520","Roland Garros","Clay",128,"G",20180528,124,201504,11,NA,"Julia Goerges","R",180,"GER",29.5660506502,201495,NA,NA,"Dominika Cibulkova","R",161,"SVK",29.0595482546,"6-4 5-7 6-0",3,"R128",123,17,4,81,47,37,19,14,5,7,1,7,91,61,40,10,14,9,14,11,3090,32,1445,0.580246913580247,0.67032967032967,0.882352941176471,0.766666666666667,"WTA"
"335","2018","520","Roland Garros","Clay",128,"G",20180528,160,201427,32,NA,"Alize Cornet","R",173,"FRA",28.3449691992,201506,NA,NA,"Sara Errani","R",164,"ITA",31.0800821355,"2-6 6-2 6-3",3,"R128",119,0,3,83,57,35,10,13,5,11,0,4,78,56,31,4,12,5,12,34,1350,75,813,0.686746987951807,0.717948717948718,0.884615384615385,0.818181818181818,"WTA"
"336","2018","520","Roland Garros","Clay",128,"G",20180528,173,201325,NA,NA,"Samantha Stosur","R",172,"AUS",34.160164271,201499,30,NA,"Anastasia Pavlyuchenkova","R",177,"RUS",26.9021218344,"6-2 7-6(1)",3,"R64",98,3,9,69,48,34,8,10,5,8,0,5,75,49,26,11,10,6,11,90,747,28,1596,0.695652173913043,0.653333333333333,0.571428571428571,0.807692307692308,"WTA"
"337","2018","520","Roland Garros","Clay",128,"G",20180528,179,201662,6,NA,"Karolina Pliskova","R",184,"CZE",26.1848049281,201425,NA,NA,"Lucie Safarova","L",177,"CZE",31.3100616016,"3-6 6-4 6-1",3,"R64",104,13,3,87,57,42,11,13,3,5,1,5,79,54,35,12,13,3,7,6,5335,53,1078,0.655172413793103,0.683544303797468,0.9,0.8,"WTA"
"338","2018","520","Roland Garros","Clay",128,"G",20180528,181,201366,26,NA,"Barbora Zahlavova Strycova","R",164,"CZE",32.167008898,201505,NA,NA,"Ekaterina Makarova","L",178,"RUS",29.9712525667,"6-4 6-2",3,"R64",76,2,5,45,27,21,10,9,1,3,2,3,62,39,19,10,9,2,7,26,1660,36,1330,0.6,0.629032258064516,0.722222222222222,0.869565217391304,"WTA"
"339","2018","520","Roland Garros","Clay",128,"G",20180528,200,202469,3,NA,"Garbine Muguruza","R",182,"ESP",24.6351813826,201325,NA,NA,"Samantha Stosur","R",172,"AUS",34.160164271,"6-0 6-2",3,"R32",62,1,1,35,17,13,11,7,0,1,1,2,46,26,9,9,7,3,9,3,6010,90,747,0.485714285714286,0.565217391304348,0.944444444444444,0.9,"WTA"
"340","2018","520","Roland Garros","Clay",128,"G",20180528,202,200033,NA,NA,"Serena Williams","R",175,"USA",36.6680355921,201504,11,NA,"Julia Goerges","R",180,"GER",29.5660506502,"6-3 6-4",3,"R32",75,3,3,55,35,30,10,10,0,1,11,2,65,41,27,9,9,8,11,451,75,11,3090,0.636363636363636,0.630769230769231,0.85,0.916666666666667,"WTA"
